,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date,month,year,hour,minute,total_metering
1227444,1.416,1.416,239.85,5.8,17,4,2009,2,48,0.0
361895,0.694,0.694,240.12,3.8,25,8,2007,0,59,8.0
2071748,1.924,1.924,239.65,8.4,24,11,2010,10,32,18.0
1616240,0.334,0.334,246.53,1.4,1,12,2010,2,44,3.0
945007,2.116,2.116,241.37,8.8,10,2,2008,23,31,24.0
1936062,0.608,0.608,240.7980573828573,2.6,22,8,2010,5,6,1.0
536730,1.342,1.342,239.09,5.8,24,12,2007,10,54,0.0
1923480,0.252,0.252,240.32,1.2,13,8,2010,11,24,0.0
774125,0.484,0.484,239.15,2.0,6,6,2008,7,29,1.0
225608,0.436,0.436,235.72,2.2,22,5,2007,9,32,0.0
1155248,0.332,0.332,244.62,1.4,25,2,2009,23,32,0.0
1033867,0.902,0.902,247.05,3.8,12,3,2008,16,31,2.0
1090522,0.414,0.414,248.555,1.8,1,12,2009,0,46,0.0
612774,0.406,0.406,244.79,1.8,15,2,2008,6,18,2.0
1474152,1.466,1.466,240.8,6.0,10,5,2009,10,36,18.0
1465552,0.166,0.166,237.32,0.8,29,9,2009,11,16,0.0
1518620,1.526,1.526,241.36,6.2,11,5,2009,7,44,18.0
1730126,0.508,0.508,243.35,2.4,4,1,2010,4,50,1.0
595570,0.306,0.306,243.18,1.2,2,3,2008,7,34,0.0
1582261,1.378,1.378,242.88,5.6,19,12,2009,12,25,20.0
837229,0.146,0.146,242.29,0.6,20,7,2008,3,13,1.0
635465,0.292,0.292,240.25,1.2,3,2,2008,0,29,0.0
1183298,1.522,1.522,239.14,6.4,17,3,2009,11,2,17.0
532838,2.208,2.208,238.04,9.2,21,12,2007,18,2,0.0
1286573,0.328,0.328,233.23499999999996,1.4,28,5,2009,4,17,2.0
1459662,1.606,1.606,239.38,6.6,25,9,2009,9,6,19.0
1676824,0.428,0.428,244.44,2.0,23,2,2010,4,28,2.0
1241407,0.78,0.78,241.37,3.4,26,4,2009,19,31,2.0
932829,1.43,1.43,239.65,6.0,24,9,2008,12,33,18.0
1941621,0.174,0.174,241.21,0.8,26,8,2010,1,45,1.0
1823446,1.448,1.448,243.43,6.0,6,5,2010,0,10,1.0
1072800,2.526,2.526,238.33,10.6,30,12,2008,17,24,20.0
1101241,1.36,1.36,241.34,5.6,19,1,2009,11,25,18.0
272436,0.302,0.302,241.51,1.6,23,6,2007,22,0,1.0
2027203,1.41,1.41,242.31,5.8,24,10,2010,12,7,19.0
1859198,0.444,0.444,240.81,2.2,29,6,2010,20,2,3.0
1269000,0.212,0.212,243.21,0.8,15,5,2009,23,24,1.0
2052572,0.266,0.266,244.63,1.0,11,11,2010,2,56,1.0
994503,1.53,1.53,239.62,6.4,11,6,2008,8,27,18.0
1019083,3.347,3.347,235.2,13.9,23,11,2008,10,7,45.0
1890086,0.156,0.156,241.45,0.6,21,7,2010,6,50,0.0
1839337,0.756,0.756,241.76,3.0,16,6,2010,1,1,2.0
572387,0.434,0.434,241.77,2.0,18,1,2008,5,11,0.0
902961,0.33,0.33,241.31,1.6,9,3,2008,18,45,1.0
1871214,0.394,0.394,239.32,2.0,7,8,2010,4,18,2.0
1206811,0.72,0.72,240.96,3.0,4,2,2009,18,55,0.0
1118995,3.347,3.347,239.05,13.9,31,1,2009,19,19,18.0
1987708,0.608,0.608,240.7980573828573,2.6,27,9,2010,1,52,1.0
826208,0.548,0.548,239.75,2.4,7,12,2008,11,32,4.0
1104366,0.406,0.406,248.555,1.8,21,1,2009,15,30,0.0
60891,3.347,3.347,241.21,13.9,28,1,2007,0,15,45.0
1256343,0.356,0.356,241.25,1.4,5,7,2009,4,27,0.0
535101,0.23,0.23,245.62,1.0,23,12,2007,7,45,0.0
374893,0.218,0.218,238.92,1.0,9,3,2007,1,37,0.0
1863836,0.396,0.396,242.18,2.0,7,3,2010,1,20,2.0
2035583,0.262,0.262,244.2,1.0,30,10,2010,7,47,1.0
858477,1.156,1.156,235.11,4.8,8,3,2008,21,21,18.0
1129350,2.548,2.548,246.36,10.2,2,7,2009,23,54,19.0
2037381,2.172,2.172,244.86,9.0,31,10,2010,13,45,30.0
1775464,1.916,1.916,241.81,8.0,5,2,2010,16,28,19.0
408330,3.347,3.347,234.52,13.9,26,9,2007,6,54,17.0
1025971,0.324,0.324,244.06,1.4,28,11,2008,4,55,0.0
5024,0.284,0.284,245.76,1.2,20,12,2006,5,8,2.0
432470,0.31,0.31,239.52,1.4,13,10,2007,1,14,0.0
591077,0.326,0.326,243.8,1.4,31,1,2008,4,41,0.0
793607,2.338,2.338,237.68,9.8,19,6,2008,20,11,18.0
1760028,2.406,2.406,243.87,9.8,21,4,2010,23,12,19.0
793807,0.222,0.222,243.65,1.0,19,6,2008,23,31,1.0
884216,0.23,0.23,242.81,1.4,21,8,2008,18,20,1.0
844930,0.146,0.146,238.36,0.6,25,7,2008,11,34,1.0
641697,2.3,2.3,238.93,9.6,3,6,2008,8,21,18.0
423798,0.342,0.342,239.14,1.4,10,7,2007,0,42,0.0
776234,0.252,0.252,238.0,1.2,6,7,2008,18,38,1.0
1161113,0.27,0.27,244.52,1.2,3,2,2009,1,17,0.0
1860322,1.294,1.294,241.86,5.4,30,6,2010,14,46,1.0
1669865,2.61,2.61,240.17,11.0,18,2,2010,8,29,18.0
1411145,0.788,0.788,240.69,3.4,22,8,2009,16,29,1.0
749995,1.64,1.64,241.68,6.8,20,5,2008,13,19,20.0
613717,3.094,3.094,236.47,13.2,15,2,2008,22,1,18.0
1326342,3.347,3.347,236.87,13.9,24,6,2009,19,6,45.0
1778971,0.312,0.312,237.33,1.2,5,5,2010,2,55,2.0
688429,3.274,3.274,240.52,13.8,4,7,2008,19,13,43.0
236188,0.324,0.324,236.79,1.4,29,5,2007,17,52,0.0
622281,2.5,2.5,238.32,10.4,21,2,2008,20,45,19.0
1781127,0.488,0.488,234.62,2.0,5,6,2010,14,51,1.0
1020423,3.347,3.347,238.28,13.9,24,11,2008,8,27,18.0
72155,1.858,1.858,237.07,7.8,2,4,2007,19,59,17.0
180895,0.126,0.126,238.45,0.6,21,4,2007,8,19,0.0
1981882,0.668,0.668,240.88,3.2,23,9,2010,0,46,9.0
649067,0.68,0.68,239.06,3.2,3,11,2008,11,11,0.0
2045132,0.742,0.742,247.61,3.0,11,5,2010,22,56,1.0
203722,0.192,0.192,236.62,0.8,5,7,2007,4,46,1.0
1141425,0.634,0.634,240.35,2.8,16,2,2009,9,9,0.0
1974009,0.246,0.246,243.97,1.0,17,9,2010,13,33,1.0
430242,1.256,1.256,237.37,5.2,10,11,2007,12,6,17.0
843266,1.44,1.44,240.92,6.0,24,7,2008,7,50,18.0
1028773,0.328,0.328,246.4,1.4,30,11,2008,3,37,0.0
1820321,0.358,0.358,238.75,1.6,6,2,2010,20,5,1.0
219011,1.386,1.386,233.23499999999996,6.0,17,5,2007,19,35,16.0
1344569,0.328,0.328,242.23,1.6,7,7,2009,10,53,1.0
685287,3.088,3.088,239.75,13.6,4,5,2008,14,51,45.0
334354,0.2,0.2,235.21,1.0,8,5,2007,21,58,0.0
1945497,1.438,1.438,241.57,6.0,28,8,2010,18,21,19.0
848182,0.556,0.556,238.33,2.6,27,7,2008,17,46,2.0
667096,0.502,0.502,244.95,2.0,23,3,2008,23,40,0.0
1726128,1.4,1.4,238.93,5.8,29,3,2010,10,12,20.0
206701,0.258,0.258,236.12,1.2,5,9,2007,6,25,2.0
1580188,0.256,0.256,246.06,1.0,18,12,2009,1,52,1.0
1318279,0.188,0.188,242.16,0.8,19,6,2009,4,43,1.0
273897,1.062,1.062,239.66,4.6,24,6,2007,22,21,1.0
1346206,0.188,0.188,241.5,0.8,7,8,2009,14,10,0.0
879715,0.252,0.252,239.11,1.4,18,8,2008,15,19,2.0
340689,0.102,0.102,235.82,0.4,8,10,2007,7,33,0.0
826942,0.276,0.276,243.57,1.4,7,12,2008,23,46,0.0
1850309,0.318,0.318,242.5,1.6,23,6,2010,15,53,2.0
965579,1.566,1.566,242.44,6.4,17,10,2008,6,23,20.0
635045,0.588,0.588,240.09,2.4,3,1,2008,17,29,1.0
1675556,2.85,2.85,237.97,12.0,22,2,2010,7,20,33.0
786226,0.406,0.406,242.52,2.0,14,6,2008,17,10,2.0
2012954,1.946,1.946,243.58,8.0,14,10,2010,14,38,20.0
1587788,3.347,3.347,244.13,13.9,23,12,2009,8,32,45.0
1112986,0.422,0.422,247.87,1.8,27,1,2009,15,10,0.0
1497860,3.347,3.347,237.41,13.9,21,10,2009,21,44,37.0
940879,0.336,0.336,241.65,1.4,30,9,2008,2,43,1.0
915107,0.22,0.22,239.71,1.0,9,12,2008,5,11,0.0
1999860,1.314,1.314,240.97,5.4,10,5,2010,12,24,19.0
432736,0.334,0.334,241.47,1.4,13,10,2007,5,40,0.0
819514,3.136,3.136,237.25,13.2,7,7,2008,19,58,39.0
1533208,1.462,1.462,240.61,6.0,15,11,2009,10,52,19.0
1798480,0.618,0.618,243.94,2.4,18,5,2010,16,4,0.0
1870152,0.298,0.298,239.15,1.4,7,7,2010,10,36,1.0
1778244,1.356,1.356,237.17,5.6,5,4,2010,14,48,19.0
457882,0.206,0.206,241.92,0.8,30,10,2007,16,46,0.0
1314989,3.27,3.27,235.94,13.8,16,6,2009,21,53,38.0
707734,0.258,0.258,241.39,1.0,21,4,2008,4,58,1.0
1132835,1.56,1.56,242.93,6.4,2,10,2009,9,59,19.0
1287046,0.292,0.292,233.23499999999996,1.2,28,5,2009,12,10,3.0
1540560,1.388,1.388,244.41,5.6,20,11,2009,13,24,19.0
1756943,2.04,2.04,242.63,8.6,19,4,2010,19,47,27.0
659392,1.53,1.53,244.7,6.2,18,3,2008,15,16,21.0
1938305,1.332,1.332,241.9,5.4,23,8,2010,18,29,19.0
1880434,2.252,2.252,237.8,9.4,14,7,2010,13,58,12.0
1270277,2.538,2.538,240.3,10.6,16,5,2009,20,41,3.0
593908,0.306,0.306,245.21,1.2,2,2,2008,3,52,0.0
1877216,1.43,1.43,237.68,6.0,7,12,2010,8,20,17.0
1588306,1.33,1.33,246.54,5.4,23,12,2009,17,10,19.0
841265,0.548,0.548,241.95,2.2,22,7,2008,22,29,1.0
749011,1.608,1.608,243.23,6.6,19,5,2008,20,55,19.0
1636244,1.674,1.674,243.25,6.8,26,1,2010,0,8,20.0
769194,0.69,0.69,233.95,3.0,6,2,2008,21,18,1.0
490624,1.356,1.356,239.45,5.6,22,11,2007,10,28,19.0
168885,0.384,0.384,239.84,1.8,13,4,2007,0,9,2.0
1533982,0.394,0.394,244.46,1.8,15,11,2009,23,46,2.0
498636,1.612,1.612,245.43,6.6,28,11,2007,0,0,22.0
1283581,0.29,0.29,238.52,1.2,26,5,2009,2,25,0.0
499589,0.376,0.376,245.99,1.6,28,11,2007,15,53,0.0
960316,0.242,0.242,239.93,1.0,13,10,2008,14,40,0.0
1613839,2.042,2.042,244.52,8.4,1,10,2010,10,43,19.0
1331582,0.47,0.47,242.26,2.2,28,6,2009,10,26,1.0
126643,0.342,0.342,243.31,1.4,14,3,2007,16,7,0.0
1617608,0.608,0.608,240.7980573828573,2.6,13,1,2010,1,32,1.0
1565958,0.324,0.324,246.26,1.4,12,8,2009,4,42,0.0
576839,3.102,3.102,237.86,13.9,21,1,2008,7,23,17.0
1684611,0.248,0.248,245.41,1.0,28,2,2010,14,15,0.0
1491252,2.47,2.47,240.27,10.2,17,10,2009,7,36,19.0
1802330,1.538,1.538,235.98,6.4,21,5,2010,8,14,18.0
846136,2.038,2.038,236.52,8.6,26,7,2008,7,40,30.0
1600962,0.558,0.558,241.21,2.2,1,1,2010,12,6,1.0
1401871,0.356,0.356,244.12,2.0,16,8,2009,5,55,1.0
204356,0.202,0.202,236.56,1.0,5,7,2007,15,20,0.0
1220589,1.89,1.89,239.11,7.8,4,12,2009,8,33,18.0
1458650,0.304,0.304,238.51,1.6,24,9,2009,16,14,0.0
642748,0.358,0.358,240.39,1.6,3,7,2008,1,52,1.0
1282683,0.288,0.288,237.88,1.2,25,5,2009,11,27,1.0
1120338,1.468,1.468,243.06,6.0,2,1,2009,17,42,0.0
177905,0.386,0.386,239.03,1.6,19,4,2007,6,29,0.0
62280,0.3,0.3,243.62,1.2,28,1,2007,23,24,0.0
1677314,1.336,1.336,242.64,5.4,23,2,2010,12,38,19.0
1721200,0.236,0.236,240.18,1.0,26,3,2010,0,4,1.0
1778296,1.352,1.352,237.72,5.6,5,4,2010,15,40,20.0
1287217,0.21,0.21,233.23499999999996,0.8,28,5,2009,15,1,0.0
1920562,0.434,0.434,238.66,2.4,8,11,2010,10,46,6.0
1119134,3.347,3.347,235.97,13.9,31,1,2009,21,38,45.0
1534050,0.246,0.246,244.17,1.0,16,11,2009,0,54,1.0
1295086,0.282,0.282,243.21,1.2,6,3,2009,2,10,0.0
1835879,0.468,0.468,243.77,2.2,13,6,2010,15,23,1.0
373946,1.118,1.118,240.82,4.8,9,2,2007,9,50,2.0
1416928,0.156,0.156,243.71,0.6,26,8,2009,16,52,1.0
915233,1.592,1.592,237.89,6.8,9,12,2008,7,17,18.0
1471880,1.44,1.44,241.41,6.0,10,3,2009,20,44,18.0
1216653,0.374,0.374,247.5,1.6,4,9,2009,14,57,1.0
519671,0.548,0.548,246.8,2.2,12,12,2007,14,35,2.0
1433415,0.316,0.316,240.72,1.6,9,7,2009,3,39,1.0
361056,0.256,0.256,237.75,1.2,24,8,2007,11,0,0.0
106010,0.318,0.318,239.44,1.4,28,2,2007,8,14,0.0
269370,0.358,0.358,239.61,2.0,21,6,2007,18,54,1.0
860521,1.796,1.796,236.05,7.6,8,5,2008,7,25,18.0
940872,0.34,0.34,241.58,1.4,30,9,2008,2,36,1.0
540429,0.57,0.57,246.32,2.4,27,12,2007,0,33,0.0
1823737,0.368,0.368,244.18,1.8,6,5,2010,5,1,1.0
1655303,0.326,0.326,244.69,1.4,2,8,2010,5,47,1.0
1051775,0.286,0.286,248.555,1.2,16,12,2008,2,59,0.0
214907,1.666,1.666,240.25,7.0,14,5,2007,23,11,17.0
2045095,1.776,1.776,246.75,7.2,11,5,2010,22,19,2.0
344015,0.104,0.104,236.4,0.4,8,12,2007,14,59,0.0
641655,3.2,3.2,238.11,13.4,3,6,2008,7,39,19.0
664261,0.292,0.292,244.56,1.2,22,3,2008,0,25,1.0
238072,0.376,0.376,233.97,1.6,31,5,2007,1,16,0.0
1278270,1.364,1.364,238.46,5.6,22,5,2009,9,54,18.0
1120244,0.866,0.866,246.98,3.8,2,1,2009,16,8,2.0
2015677,1.306,1.306,238.84,5.4,16,10,2010,12,1,18.0
508032,3.347,3.347,237.62,13.9,12,4,2007,12,36,45.0
284409,0.186,0.186,242.16,0.8,7,2,2007,5,33,1.0
532548,1.412,1.412,242.68,5.8,21,12,2007,13,12,18.0
1313193,0.152,0.152,240.96,0.6,15,6,2009,15,57,1.0
1151755,2.31,2.31,238.06,10.2,23,2,2009,13,19,17.0
1055992,0.274,0.274,242.91,1.2,19,12,2008,1,16,0.0
1629924,1.42,1.42,244.88,5.8,21,1,2010,14,48,19.0
1016767,1.68,1.68,236.13,7.0,21,11,2008,19,31,17.0
1334155,0.212,0.212,240.05,1.0,30,6,2009,5,19,0.0
1296321,0.304,0.304,242.55,1.4,6,3,2009,22,45,2.0
1596335,0.27,0.27,243.97,1.0,29,12,2009,6,59,1.0
1754036,0.336,0.336,241.6,1.4,17,4,2010,19,20,1.0
625483,1.318,1.318,243.33,5.4,24,2,2008,2,7,18.0
803145,0.712,0.712,235.16,3.2,26,6,2008,11,9,8.0
1294379,0.21,0.21,242.73,1.0,6,2,2009,14,23,1.0
281511,0.31,0.31,242.17,1.6,30,6,2007,5,15,2.0
252265,1.364,1.364,240.58,5.6,6,9,2007,21,49,18.0
793000,0.288,0.288,238.27,1.2,19,6,2008,10,4,1.0
197709,1.546,1.546,236.12,6.8,5,3,2007,0,33,22.0
1685907,2.426,2.426,239.56,10.0,3,1,2010,11,51,19.0
1355987,1.484,1.484,242.07,6.2,15,7,2009,9,11,20.0
1860950,1.598,1.598,238.12,6.6,7,1,2010,1,14,3.0
1899409,0.252,0.252,241.47,1.2,27,7,2010,18,13,1.0
668161,1.044,1.044,239.29,4.4,24,3,2008,17,25,1.0
1908465,0.23,0.23,241.12,1.0,8,3,2010,1,9,1.0
1941360,1.362,1.362,240.26,5.6,25,8,2010,21,24,20.0
1148586,0.34,0.34,241.03,1.4,21,2,2009,8,30,0.0
646143,0.714,0.714,240.01,3.0,3,9,2008,10,27,0.0
145669,3.347,3.347,234.28,13.9,27,3,2007,21,13,45.0
663761,3.347,3.347,236.21,13.9,21,3,2008,16,5,45.0
1184986,1.526,1.526,247.61,6.2,18,3,2009,15,10,20.0
361403,0.246,0.246,241.39,1.2,24,8,2007,16,47,0.0
1773668,1.406,1.406,236.25,6.0,5,1,2010,10,32,18.0
489473,0.274,0.274,241.99,1.2,21,11,2007,15,17,0.0
1614491,2.296,2.296,242.08,9.4,1,10,2010,21,35,19.0
2042528,0.276,0.276,248.51,1.2,11,4,2010,3,32,1.0
134500,0.326,0.326,245.96,1.4,20,3,2007,3,4,0.0
604431,2.14,2.14,234.96,9.2,2,9,2008,11,15,19.0
983668,0.86,0.86,241.7,3.6,29,10,2008,19,52,2.0
1690575,0.37,0.37,243.29,1.6,3,4,2010,17,39,1.0
1230759,0.588,0.588,240.85,2.6,19,4,2009,10,3,1.0
1516162,0.462,0.462,247.3,1.8,11,3,2009,14,46,0.0
2048296,1.404,1.404,241.27,5.8,11,8,2010,3,40,19.0
692173,3.347,3.347,240.01,13.9,4,10,2008,9,37,45.0
1643003,2.824,2.824,241.97,12.6,30,1,2010,16,47,35.0
1763286,1.338,1.338,242.99,5.4,24,4,2010,5,30,18.0
1999341,0.314,0.314,240.46,1.2,10,5,2010,3,45,0.0
1389153,0.206,0.206,241.33,1.0,8,7,2009,9,57,0.0
2063223,1.444,1.444,239.81,6.0,18,11,2010,12,27,19.0
1626598,2.55,2.55,241.02,10.6,19,1,2010,7,22,18.0
1137980,0.342,0.342,244.78,1.4,13,2,2009,23,44,0.0
375593,0.138,0.138,236.65,0.6,9,3,2007,13,17,0.0
697285,0.478,0.478,244.47,2.0,13,4,2008,22,49,1.0
486816,3.014,3.014,238.94,12.6,19,11,2007,19,0,18.0
1066651,1.414,1.414,242.08,5.8,26,12,2008,10,55,18.0
88900,0.256,0.256,239.18,1.2,16,2,2007,11,4,0.0
844714,1.282,1.282,239.49,5.2,25,7,2008,7,58,18.0
305993,0.23,0.23,234.56,1.0,17,7,2007,5,17,0.0
256730,0.29,0.29,240.41,1.6,13,6,2007,0,14,1.0
705978,2.77,2.77,241.81,11.4,19,4,2008,23,42,38.0
653386,2.298,2.298,238.69,10.0,14,3,2008,11,10,17.0
1313159,0.23,0.23,243.39,1.0,15,6,2009,15,23,1.0
1680489,2.008,2.008,240.0,8.2,25,2,2010,17,33,18.0
948149,0.354,0.354,239.99,1.4,10,5,2008,3,53,1.0
123300,3.347,3.347,236.57,13.9,3,12,2007,8,24,45.0
1791853,0.38,0.38,242.74,1.6,14,5,2010,1,37,1.0
1939468,0.372,0.372,238.64,1.8,24,8,2010,13,52,2.0
1446761,1.324,1.324,237.83,5.6,16,9,2009,10,5,18.0
1934688,0.608,0.608,240.7980573828573,2.6,21,8,2010,6,12,1.0
872170,0.254,0.254,240.34,1.4,13,8,2008,9,34,2.0
208675,0.294,0.294,237.36,1.6,5,10,2007,15,19,1.0
1205341,0.412,0.412,242.08,1.8,4,1,2009,18,25,0.0
231073,0.294,0.294,236.69,1.4,26,5,2007,4,37,0.0
856580,0.146,0.146,244.7,0.6,8,2,2008,13,44,1.0
1139899,1.356,1.356,243.65,5.4,15,2,2009,7,43,0.0
543610,1.404,1.404,244.04,5.6,29,12,2007,5,34,0.0
1024387,1.288,1.288,244.4,5.2,27,11,2008,2,31,0.0
1941907,0.264,0.264,241.44,1.2,26,8,2010,6,31,2.0
1221877,0.32,0.32,240.9,1.4,13,4,2009,6,1,1.0
1496078,0.366,0.366,244.26,1.4,20,10,2009,16,2,1.0
1677846,1.296,1.296,239.61,5.4,23,2,2010,21,30,2.0
1158464,0.35,0.35,245.08,1.6,28,2,2009,5,8,0.0
191769,0.608,0.608,240.7980573828573,2.6,28,4,2007,21,33,1.0
1476613,0.428,0.428,242.76,2.0,10,7,2009,3,37,1.0
417754,2.786,2.786,235.97,11.8,10,2,2007,19,58,17.0
2056620,1.632,1.632,235.7,6.8,13,11,2010,22,24,17.0
1648085,0.26,0.26,246.4,1.0,2,3,2010,5,29,1.0
1413674,0.992,0.992,239.35,4.4,24,8,2009,10,38,14.0
1835948,0.826,0.826,244.36,4.2,13,6,2010,16,32,4.0
1293105,0.446,0.446,242.35,2.2,6,1,2009,17,9,1.0
2049278,2.604,2.604,233.26,11.0,11,8,2010,20,2,17.0
1999122,0.354,0.354,243.73,1.4,10,5,2010,0,6,2.0
280512,1.424,1.424,238.94,6.0,29,6,2007,12,36,19.0
1487151,1.596,1.596,241.44,6.6,14,10,2009,11,15,18.0
1437817,0.232,0.232,241.97,1.0,9,10,2009,5,1,1.0
187420,2.202,2.202,234.98,9.4,25,4,2007,21,4,17.0
1815045,0.448,0.448,242.57,1.8,30,5,2010,4,9,1.0
480555,1.344,1.344,236.94,5.6,15,11,2007,10,39,17.0
856221,0.386,0.386,237.99,2.0,8,2,2008,7,45,3.0
1525124,1.792,1.792,242.07,7.4,11,9,2009,20,8,2.0
1505999,0.22,0.22,242.23,0.8,27,10,2009,13,23,0.0
1109623,1.286,1.286,243.74,5.2,25,1,2009,7,7,0.0
1355212,0.156,0.156,243.21,0.6,14,7,2009,20,16,1.0
973738,2.436,2.436,239.18,10.2,22,10,2008,22,22,19.0
888814,0.328,0.328,244.03,2.0,24,8,2008,22,58,2.0
1723490,1.322,1.322,241.57,5.4,27,3,2010,14,14,19.0
2071872,1.4,1.4,239.24,5.8,24,11,2010,12,36,19.0
1648264,1.662,1.662,243.61,6.8,2,3,2010,8,28,22.0
1714921,1.512,1.512,241.2,6.2,21,3,2010,15,25,19.0
1659287,0.334,0.334,247.6,1.4,2,11,2010,0,11,1.0
1160210,3.347,3.347,235.57,13.9,3,1,2009,10,14,45.0
48600,0.202,0.202,239.73,0.8,19,1,2007,11,24,0.0
806471,0.494,0.494,235.71,2.4,28,6,2008,18,35,1.0
192859,0.608,0.608,240.7980573828573,2.6,29,4,2007,15,43,1.0
1810944,1.3,1.3,237.82,5.4,27,5,2010,7,48,18.0
270699,0.192,0.192,243.41,1.0,22,6,2007,17,3,1.0
614229,0.268,0.268,244.44,1.2,16,2,2008,6,33,0.0
1145496,0.386,0.386,240.78,1.6,19,2,2009,5,0,2.0
393769,0.112,0.112,242.76,0.4,16,9,2007,4,13,0.0
1016339,1.336,1.336,238.39,5.6,21,11,2008,12,23,18.0
688562,3.347,3.347,240.43,13.9,4,7,2008,21,26,18.0
1226838,0.386,0.386,240.81,1.6,16,4,2009,16,42,0.0
1559696,2.598,2.598,242.43,10.6,12,3,2009,20,20,20.0
1019451,2.092,2.092,237.57,8.8,23,11,2008,16,15,1.0
1876913,0.176,0.176,240.05,0.8,7,12,2010,3,17,1.0
1974232,1.552,1.552,240.24,6.4,17,9,2010,17,16,19.0
186674,1.294,1.294,234.49,5.4,25,4,2007,8,38,17.0
1914425,0.158,0.158,242.23,0.6,8,7,2010,4,29,1.0
985465,0.202,0.202,241.91,0.8,31,10,2008,1,49,0.0
1218974,0.256,0.256,240.94,1.0,4,11,2009,5,38,1.0
771182,0.354,0.354,236.65,1.6,6,4,2008,6,26,1.0
545550,3.347,3.347,236.8,13.9,30,12,2007,13,54,45.0
587742,2.402,2.402,236.48,10.2,28,1,2008,21,6,18.0
2027129,1.468,1.468,240.57,6.0,24,10,2010,10,53,19.0
1645794,0.388,0.388,248.555,1.8,2,1,2010,15,18,2.0
837357,0.22,0.22,242.67,1.0,20,7,2008,5,21,1.0
417254,1.572,1.572,236.01,6.6,10,2,2007,11,38,20.0
250465,0.566,0.566,239.24,2.4,6,8,2007,15,49,5.0
1320036,0.138,0.138,240.29,0.6,20,6,2009,10,0,1.0
634763,0.576,0.576,238.81,2.4,3,1,2008,12,47,0.0
1426139,0.37,0.37,241.96,1.8,9,2,2009,2,23,3.0
1592171,3.347,3.347,241.74,13.9,26,12,2009,9,35,45.0
603615,2.502,2.502,237.55,10.6,2,8,2008,21,39,0.0
1887852,2.032,2.032,239.92,8.4,19,7,2010,17,36,30.0
1595024,2.186,2.186,237.83,9.2,28,12,2009,9,8,18.0
895194,0.154,0.154,240.42,0.8,29,8,2008,9,18,1.0
1801645,0.398,0.398,243.13,1.6,20,5,2010,20,49,0.0
1816042,1.95,1.95,240.32,8.0,30,5,2010,20,46,18.0
1177693,0.506,0.506,243.61,2.2,13,3,2009,13,37,1.0
724116,0.338,0.338,239.93,1.4,5,2,2008,14,0,0.0
1592920,1.664,1.664,239.88,6.8,26,12,2009,22,4,18.0
1537893,1.934,1.934,240.81,8.0,18,11,2009,16,57,22.0
61785,1.92,1.92,242.33,7.8,28,1,2007,15,9,20.0
1836705,0.35,0.35,243.34,1.8,14,6,2010,5,9,1.0
1510915,0.322,0.322,244.11,1.4,30,10,2009,23,19,1.0
822499,0.708,0.708,238.52,3.4,7,9,2008,21,43,2.0
588083,1.012,1.012,244.56,4.2,29,1,2008,2,47,1.0
1384257,0.138,0.138,242.28,0.6,8,4,2009,0,21,1.0
764112,1.424,1.424,238.98,6.0,30,5,2008,8,36,18.0
1606757,1.51,1.51,245.09,6.2,1,5,2010,12,41,19.0
1308470,1.444,1.444,237.34,6.0,6,12,2009,9,14,18.0
71902,3.347,3.347,241.02,13.9,2,4,2007,15,46,45.0
1280911,0.5,0.5,241.89,2.4,24,5,2009,5,55,2.0
1477303,0.424,0.424,242.85,1.8,10,7,2009,15,7,2.0
1838473,2.022,2.022,240.11,8.4,15,6,2010,10,37,30.0
1248411,1.744,1.744,240.36,7.2,5,1,2009,16,15,21.0
1817412,2.666,2.666,239.23,13.2,31,5,2010,19,36,31.0
1604035,1.238,1.238,248.555,5.0,1,3,2010,15,19,2.0
686728,0.264,0.264,245.1,1.0,4,6,2008,14,52,0.0
1481031,0.312,0.312,242.24,1.2,10,10,2009,5,15,1.0
1336205,0.302,0.302,242.75,1.4,7,1,2009,15,29,1.0
1054229,3.347,3.347,241.31,13.9,17,12,2008,19,53,22.0
972570,0.334,0.334,244.56,1.4,22,10,2008,2,54,2.0
2068579,0.23,0.23,245.88,1.0,22,11,2010,5,43,0.0
1936406,0.608,0.608,240.7980573828573,2.6,22,8,2010,10,50,1.0
77350,1.366,1.366,241.33,5.6,2,8,2007,10,34,18.0
1779378,1.774,1.774,237.46,7.4,5,5,2010,9,42,19.0
1358277,0.224,0.224,242.24,1.0,16,7,2009,23,21,1.0
415043,1.416,1.416,240.03,5.8,30,9,2007,22,47,19.0
1259391,2.114,2.114,241.32,8.8,5,9,2009,7,15,19.0
1319101,0.272,0.272,241.22,1.2,19,6,2009,18,25,1.0
59472,0.244,0.244,245.4,1.0,27,1,2007,0,36,0.0
635473,0.284,0.284,239.21,1.2,3,2,2008,0,37,0.0
673137,0.326,0.326,247.02,1.4,28,3,2008,4,21,0.0
87018,0.284,0.284,243.67,1.4,15,2,2007,3,42,0.0
1480672,0.496,0.496,242.96,2.0,10,9,2009,23,16,1.0
1516979,0.428,0.428,243.01,2.0,11,4,2009,4,23,2.0
192229,0.608,0.608,240.7980573828573,2.6,29,4,2007,5,13,1.0
1120638,0.286,0.286,245.59,1.2,2,1,2009,22,42,0.0
1082169,0.378,0.378,248.14,1.6,1,6,2009,5,33,0.0
2002749,3.347,3.347,237.78,13.9,10,7,2010,12,33,36.0
